905026,348,25:44:47:219:338:515:555:852:898:1063:1080:1315:1357:1665:1770:2089:2156:2162:2200:2368:2419:2771:2804:2815:3066:3390:3593:3930:4264:4433:4474:4530:4551:4720:4831:4878:4899:4961:4968:5002:5042:5148:5231:5258:5391:5741:5862:5879:5917:5937:6222:6302:6345:6454:6457:6859:7138:7241:7438:7533:7571:7682:7745:7769:8091:8099:8288:8437:8463:8479:8497:8809:8926:8983:9111:9236:9277:9604:9702
298794,129,118:468:548:562:569:820:1514:1636:2391:2401:2409:3026:3090:3131:3261:3682:3961:4264:4373:6350:6536:7100:7426:7667:8472:8817:9092:9189:9262
641956,371,3506:4264:5231:6388:7075:9167
1551616,272,38:48:116:136:182:234:278:283:312:324:409:415:485:598:661:696:820:1053:1466:1485:1694:1862:2001:2032:2179:2188:2276:2595:2606:2694:2756:2760:2891:2904:2905:2929:2935:2994:3040:3134:3173:3230:3232:3409:3440:3631:3740:3844:3906:3926:4101:4225:4264:4338:4345:4356:4368:4476:4596:4679:4937:5026:5108:5261:5279:5327:5387:5487:5969:6245:6251:6639:6774:6802:6880:6898:6950:6985:6994:7055:7282:7290:7508:7517:7593:7626:7682:7691:7732:8454:8556:8575:8634:8673:8693:8721:8735:8828:8841:8853:8909:8948:9006:9070:9080:9119:9144:9293:9348:9472:9490:9638:9663:9844
817344,125,118:408:493:518:527:820:850:1284:1479:1528:2206:2323:2437:2455:2514:2606:2960:3313:3726:3983:4199:4264:4391:4598:4903:5143:5174:5526:5559:5750:5862:5917:5961:7127:7315:7522:8073:8099:8263:8335:8437:8513:8716:8921
448467,490,12:116:118:379:399:447:609:1194:1353:2367:2374:2454:2718:2986:3347:3612:3636:3655:3671:3676:3751:3899:4229:4693:4712:4853:4876:5177:5231:5507:5513:5881:5934:6053:6206:6315:6462:6688:6871:7040:7164:7262:7500:7506:7531:7873:8209:8261:8425:8661:8700:8802:8808:9010:9127:9138:9278:9281:9299
1179841,404,26:93:132:142:194:199:278:356:401:410:429:615:639:908:1010:1684:1878:2757:3124:3197:3294:3980:4059:4630:4647:4757:5000:5169:5362:5398:5571:6152:6169:6542:6547:6588:6706:7440:7606:7682:8087:8146:9069:9582:9679
1102366,190,153:222:493:820:1023:1801:1848:2419:2466:2606:3066:3345:3618:3778:4264:4323:5394:5862:6108:6222:6289:6553:6667:8013:8094:8099:8288:8335:8437:8513:8571:8799:9572:9702
129117,95,420:1335:2347:2641:2646:3845:3882:4565:4830:7797:8041:8903:9412
1898112,371,3506:4264:5231:6388:7075:9167
1874563,116,550:4565
831902,155,118:282:284:351:431:432:1129:1158:1206:1859:2270:2391:2838:2873:3084:3090:3261:3486:3981:4103:5030:5307:5311:5652:6536:6701:6857:7667:7682:7815:8203:8580:8685:8865:8878:9037:9996
1664546,61,220:605:969:2280:2425:3455:4205:4397:4689:4844:5783:5962:6012:6270:8382:8957:9384:9641:9673
1636625,272,38:48:116:136:182:234:278:283:312:324:409:415:485:598:661:696:820:1053:1466:1485:1694:1862:2001:2032:2179:2188:2276:2595:2606:2694:2756:2760:2891:2904:2905:2929:2935:2994:3040:3134:3173:3230:3232:3409:3440:3631:3740:3844:3906:3926:4101:4225:4264:4338:4345:4356:4368:4476:4596:4679:4937:5026:5108:5261:5279:5327:5387:5487:5969:6245:6251:6639:6774:6802:6880:6898:6950:6985:6994:7055:7282:7290:7508:7517:7593:7626:7682:7691:7732:8454:8556:8575:8634:8673:8693:8721:8735:8828:8841:8853:8909:8948:9006:9070:9080:9119:9144:9293:9348:9472:9490:9638:9663:9844
158549,11,118:177:213:267:676:940:1518:1667:3294:3772:4049:4335:4388:4871:5049:5239:5364:6032:7442:8405:8817:9974
1792913,129,118:468:548:562:569:820:1514:1636:2391:2401:2409:3026:3090:3131:3261:3682:3961:4264:4373:6350:6536:7100:7426:7667:8472:8817:9092:9189:9262
796946,60,118:318:338:382:709:728:820:905:925:977:1383:1575:1603:1654:1763:1771:2110:2205:2524:2553:2560:2606:2834:2839:2883:2999:3179:3186:3532:3983:4144:4264:4349:4567:4581:4727:4988:5050:5134:5231:5246:5477:5592:5615:5862:6077:6212:6246:6293:6345:6349:6410:6570:6844:7148:7274:7303:7404:7682:7864:8224:8288:8335:8437:8447:8479:8522:8765:8945:9317:9335:9802:9947
576654,262,254:261:346:363:531:634:1087:1691:1841:2084:2180:2284:2939:3426:3554:3985:4012:4095:4244:4741:4862:4915:5035:5315:5530:6183:6312:6473:6604:7341:7423:8144:8256:8270:9126:9385:9530:9536:9774:9801:9852:9898
651755,362,735:1100:2340:2849:2982:3243:3261:3651:3654:4856:5697:6060:6154:6158:6401:7021:9359:9485:9752
192626,371,3506:4264:5231:6388:7075:9167
674929,308,178:230:292:368:371:424:473:521:551:1020:1296:1880:2062:2579:3461:3748:3818:4382:5231:5392:5482:6611:7755:8421:8489:8758:8837:9485:9650:9929
249930,174,1182:2190:4600:8427:8430:8524:8917:9314:9485
850540,330,47:106:198:607:654:780:820:1473:1504:1552:1655:1946:2286:2701:3095:3122:3471:3543:3721:3827:3994:4028:4188:4242:4331:4372:4585:4618:4686:4939:5014:5072:5594:5862:6345:6373:7536:7682:8335:8479:8611:8637:8905:9317:9388:9896
1291705,404,26:93:132:142:194:199:278:356:401:410:429:615:639:908:1010:1684:1878:2757:3124:3197:3294:3980:4059:4630:4647:4757:5000:5169:5362:5398:5571:6152:6169:6542:6547:6588:6706:7440:7606:7682:8087:8146:9069:9582:9679
110490,410,210:278:299:378:394:433:490:553:655:827:870:947:956:1004:1006:1546:1630:1661:1732:1762:1788:1819:1834:1895:2093:2606:2700:2752:2820:3090:3158:3188:3405:4288:4444:4565:4715:4777:5128:5140:5236:5570:5659:5846:5957:6180:6324:6331:6386:7155:7170:7246:7339:7340:7383:7786:7902:8232:8479:8537:8590:8817:8837:8903:9072:9655
1839466,254,278:327:341:508:625:770:857:890:962:1572:1705:2125:2156:2673:2715:2843:3390:3527:3660:4264:4569:5231:5689:5825:5831:6203:6378:6691:6697:6911:7261:7302:7372:7576:7588:8091:8257:8339:8378:8479:8584:8688:9111:9201:9854:9876
216524,84,79:113:115:178:278:537:569:573:783:1536:1827:1880:1978:2075:2335:2644:3090:3131:3242:3255:3261:3498:3538:3572:3728:3916:4076:4565:4710:4820:5193:5469:5655:6129:6401:6536:6820:6905:7457:7682:8472:8760:8813:8834:8903:8999:9005:9189:9549:9576
2046547,40,288:400:441:615:1021:1070:1381:1390:1495:1666:1695:2107:2266:2543:2556:2629:2641:2721:2961:3077:3124:3397:3568:3737:4059:4817:5363:5395:5479:5530:5963:5993:6306:7217:7273:7380:7598:7644:7655:7660:7747:7764:7900:8056:8527:8549:8662:8730:8903:9090:9157:9330
1723981,313,81:211:836:1613:1648:1821:2606:3414:3473:3496:4512:4784:5377:7590:9073
101180,429,533:2634:3505:3709:4264:4491:5154:5349:6304:6860:7269:7622:8213:8389:8642:9197
347183,461,70:118:131:167:170:204:228:242:278:281:403:418:456:464:514:538:571:588:601:604:642:784:820:924:1067:1432:1725:1764:1873:2067:2156:2218:2802:2828:2919:2980:3114:3130:3285:3624:3638:3687:3826:3868:3988:4142:4219:4358:4432:4483:4509:4565:4575:4601:4919:4975:5105:5194:5195:5231:5389:5427:5552:5553:6036:6335:6372:6469:6582:6762:6954:7117:7260:7467:7934:7971:8079:8341:8433:8455:8619:8683:8694:8960:9162:9169:9316:9718:9782:9834:9921
1766592,308,178:230:292:368:371:424:473:521:551:1020:1296:1880:2062:2579:3461:3748:3818:4382:5231:5392:5482:6611:7755:8421:8489:8758:8837:9485:9650:9929
78264,337,118:387:391:625:820:1040:1220:1226:1773:2125:2353:2943:3169:3201:3204:3412:3583:4208:4264:4289:4723:4758:4796:4879:5231:5497:5535:5735:5830:6476:6563:6966:6979:7118:7130:7585:7619:7830:7874:7970:8095:8331:8437:8582:8823:8928:9044:9192:9205:9759
1405897,143,1635:2606:3039:4439:4946:5572:5747:8334:8645:8709
548072,63,51:118:185:571:820:1186:1408:1522:1925:1958:2484:2636:2697:2753:3114:3193:3271:3762:3788:4192:4264:4425:5095:5231:5511:5537:6315:6352:6414:6523:6528:7117:7558:7651:8603:8739:9413:9683
1265159,32,19:52:66:75:92:168:243:264:313:396:475:482:507:1683:1724:1911:2178:2626:2733:2914:3187:3419:3433:3477:3650:3677:3907:3963:3992:4049:4151:4388:4520:4977:4994:5178:5276:5370:6301:6658:6666:6951:7097:7207:7355:7783:7869:7906:8122:8139:8410:8452:8534:8643:8937:8956:9172:9251:9392:9457:9568:9784:9873
936700,474,118:175:494:554:566:576:882:950:951:1029:1535:2501:2758:2775:2818:3207:3253:3277:3408:3700:3702:3799:5163:5582:5629:5966:6117:7279
1918558,249,73:195:299:413:442:534:778:1847:2047:2606:2751:3098:4565:5241:5591:5846:6171:6401:6900:7155:7160:7594:7682:8479:8590:8726:9508
289563,441,2:97:134:149:197:277:278:287:392:628:630:1050:1530:1780:1823:1832:2103:2307:2369:2606:2641:2642:3739:4114:4234:4577:4674:4718:4917:5475:5515:5530:5542:5974:6042:7054:7171:7454:7507:7667:8174:8787:8927:8931:9031:9187:9479:9552:9685:9755:9807
888503,155,118:282:284:351:431:432:1129:1158:1206:1859:2270:2391:2838:2873:3084:3090:3261:3486:3981:4103:5030:5307:5311:5652:6536:6701:6857:7667:7682:7815:8203:8580:8685:8865:8878:9037:9996
609380,337,118:387:391:625:820:1040:1220:1226:1773:2125:2353:2943:3169:3201:3204:3412:3583:4208:4264:4289:4723:4758:4796:4879:5231:5497:5535:5735:5830:6476:6563:6966:6979:7118:7130:7585:7619:7830:7874:7970:8095:8331:8437:8582:8823:8928:9044:9192:9205:9759
464460,348,25:44:47:219:338:515:555:852:898:1063:1080:1315:1357:1665:1770:2089:2156:2162:2200:2368:2419:2771:2804:2815:3066:3390:3593:3930:4264:4433:4474:4530:4551:4720:4831:4878:4899:4961:4968:5002:5042:5148:5231:5258:5391:5741:5862:5879:5917:5937:6222:6302:6345:6454:6457:6859:7138:7241:7438:7533:7571:7682:7745:7769:8091:8099:8288:8437:8463:8479:8497:8809:8926:8983:9111:9236:9277:9604:9702
999855,495,417:424:434:1061:2279:3523:3749:5627:5680:6059:6063:7384:8489:8530:8817:8980:9073
1653290,254,278:327:341:508:625:770:857:890:962:1572:1705:2125:2156:2673:2715:2843:3390:3527:3660:4264:4569:5231:5689:5825:5831:6203:6378:6691:6697:6911:7261:7302:7372:7576:7588:8091:8257:8339:8378:8479:8584:8688:9111:9201:9854:9876
1159908,268,503:672:900:1604:1682:2606:3153:4122:4393:5530:6716:9043:9637
1768594,138,37:138:221:337:413:854:1059:1570:1594:1605:2053:3071:3261:4386:4559:4944:4972:5253:5714:5803:6249:6390:6536:6704:6796:6808:7667:7718:7916:8254:8275:8898:9522:9592
1455145,88,8:104:200:216:278:301:350:355:359:376:389:407:461:608:716:797:849:913:1061:1248:1359:1363:1391:1450:1544:1545:1579:1747:1805:2005:2010:2255:2408:2460:2503:2598:2651:2660:2666:2723:2788:2991:3180:3195:3317:3482:3524:3595:3856:3860:3863:3880:4038:4231:4353:4361:4380:4382:4733:4734:4736:4750:4779:4835:4843:5200:5231:5251:5270:5294:5473:5482:5495:5695:5724:5763:5786:5908:5921:5943:5999:6080:6186:6297:6348:6488:6619:6938:7086:7137:7308:7450:7478:7488:7515:7730:7841:8128:8227:8489:8494:8758:8788:8866:8975:9141:9178:9270:9325:9400:9411:9543:9555:9586:9743:9779:9790:9994
1856588,178,110:152:248:271:306:307:345:445:650:758:823:929:989:1428:1681:1736:1755:1970:2233:2488:2493:2507:2557:2558:2803:2971:3160:3234:3344:3411:3594:3862:3869:3921:4138:4258:4401:4626:4695:4920:5074:5101:5102:5350:5777:5792:5802:5811:5902:6252:6277:6330:6406:6530:6914:7305:7397:7513:7528:7554:7663:7696:7791:8484:8565:8577:8839:8904:9221:9268:9422:9487:9932
731067,303,1502:1679:3261:4269:4651:5789:9243
868812,372,96:118:206:357:546:590:864:1209:1524:1909:2085:2485:2518:2995:3278:3423:3437:3580:3941:4102:4126:4184:4379:4435:4583:4775:4864:5001:5081:5168:5533:5540:5610:5799:5857:5862:5951:6116:6394:6494:6918:6930:6960:7114:7289:7372:7575:7682:7885:8177:8200:8322:8435:8727:9055:9272:9410:9697:9882
7172,199,609:3280:4055:5231:5344:6210:6564:8181:8994:9111
1641967,192,218:292:314:424:476:997:1471:3934:4629:5908:6831:6860:7386:7577:7633:7755:7977:8150:8489:8711:8758:9068:9148:9664:9672
899017,130,542:625:820:935:2156:2606:2892:3657:4090:4264:4837:5041:5423:5598:6603:6628:6828:6941:6995:7739:7946:8479:9111:9577
1932179,348,25:44:47:219:338:515:555:852:898:1063:1080:1315:1357:1665:1770:2089:2156:2162:2200:2368:2419:2771:2804:2815:3066:3390:3593:3930:4264:4433:4474:4530:4551:4720:4831:4878:4899:4961:4968:5002:5042:5148:5231:5258:5391:5741:5862:5879:5917:5937:6222:6302:6345:6454:6457:6859:7138:7241:7438:7533:7571:7682:7745:7769:8091:8099:8288:8437:8463:8479:8497:8809:8926:8983:9111:9236:9277:9604:9702
1923668,168,369:512:552:4654:6399:7378:8807:9136
1023721,371,3506:4264:5231:6388:7075:9167
1201807,249,73:195:299:413:442:534:778:1847:2047:2606:2751:3098:4565:5241:5591:5846:6171:6401:6900:7155:7160:7594:7682:8479:8590:8726:9508
1757989,124,1119:1671:1735:2006:2968:3191:4534:5126:5720:5809:6248:6732:6994:7631:7680:8303:8528:8552:8817:9131:9383:9458:9989
1959921,91,56:86:118:223:256:338:493:504:519:578:602:820:846:1124:1348:1397:1405:1646:1670:1709:1720:2016:2126:2134:2156:2283:2606:2848:2951:3066:3095:3681:3790:3901:4025:4051:4106:4467:4567:4891:4929:5086:5231:5257:5510:5862:5917:5939:6090:6188:6222:6232:6308:6345:6459:7210:7387:7533:7574:7699:7837:7940:7965:8030:8099:8335:8367:8500:8731:9236:9252:9505:9604:9702
1706808,441,2:97:134:149:197:277:278:287:392:628:630:1050:1530:1780:1823:1832:2103:2307:2369:2606:2641:2642:3739:4114:4234:4577:4674:4718:4917:5475:5515:5530:5542:5974:6042:7054:7171:7454:7507:7667:8174:8787:8927:8931:9031:9187:9479:9552:9685:9755:9807
1898506,254,278:327:341:508:625:770:857:890:962:1572:1705:2125:2156:2673:2715:2843:3390:3527:3660:4264:4569:5231:5689:5825:5831:6203:6378:6691:6697:6911:7261:7302:7372:7576:7588:8091:8257:8339:8378:8479:8584:8688:9111:9201:9854:9876
624334,132,3:118:195:273:423:448:560:618:1014:1187:1204:1988:2060:2132:2174:2449:2606:2729:2792:3646:3997:4007:4068:4147:4314:4450:4565:5138:5444:5460:5496:5525:5579:6613:6624:6655:6756:7200:7376:7876:7926:8096:8374:8396:8590:9027:9165:9247:9839:9859:9920
1873751,352,69:594:4145:4792:7004:7671:8333:8906:8962:9077:9311
487949,346,25:112:118:278:364:436:493:820:1919:2306:3013:3035:3066:3657:4033:4056:4264:4833:5086:5088:6222:6345:6648:7493:7533:7539:8241:8248:8335:8437:9326:9604
965261,470,424:1373:1685:1951:2070:2246:2609:3595:3770:4773:5739:6216:6617:7425:7755:8155:8489:9616
1658975,63,51:118:185:571:820:1186:1408:1522:1925:1958:2484:2636:2697:2753:3114:3193:3271:3762:3788:4192:4264:4425:5095:5231:5511:5537:6315:6352:6414:6523:6528:7117:7558:7651:8603:8739:9413:9683
443091,336,6484:9167
1671540,129,118:468:548:562:569:820:1514:1636:2391:2401:2409:3026:3090:3131:3261:3682:3961:4264:4373:6350:6536:7100:7426:7667:8472:8817:9092:9189:9262
1462553,362,735:1100:2340:2849:2982:3243:3261:3651:3654:4856:5697:6060:6154:6158:6401:7021:9359:9485:9752
1209548,322,67:130:192:253:278:302:340:373:459:680:820:888:1015:1231:1305:1601:1887:1978:2034:2064:2541:2611:2673:2965:2985:3113:3688:4536:4547:4565:5207:5345:5360:5682:5692:6568:6571:6590:6933:7424:7814:7923:7982:8249:8347:8698:8815:8817:8989:9231:9548:9750
544076,265,118:571:600:820:918:1358:1583:2294:2328:2442:2511:2890:3323:3382:3504:3833:4828:5231:5707:5812:6039:6315:6484:7090:8337:8562:9167:9687
1813862,348,25:44:47:219:338:515:555:852:898:1063:1080:1315:1357:1665:1770:2089:2156:2162:2200:2368:2419:2771:2804:2815:3066:3390:3593:3930:4264:4433:4474:4530:4551:4720:4831:4878:4899:4961:4968:5002:5042:5148:5231:5258:5391:5741:5862:5879:5917:5937:6222:6302:6345:6454:6457:6859:7138:7241:7438:7533:7571:7682:7745:7769:8091:8099:8288:8437:8463:8479:8497:8809:8926:8983:9111:9236:9277:9604:9702
1231330,8,290:317:564:621:626:1371:1744:1966:3723:3903:4081:4580:4614:4992:6421:7328:8817:8987:9660:9968
1580062,246,4264:4486:4936:5231:5862:7073:9272:9347:9890
1730664,183,55:1061:2684:3373:4382:4898:5231:5294:5482:7755:8817:9892
1143707,197,145:223:338:453:493:695:790:820:1293:1308:1318:1404:1633:1976:2008:2022:2606:2984:3066:3074:3361:4264:4759:5135:5231:5282:5862:5991:6054:6222:6223:6827:6991:7080:7210:7599:7810:7897:8335:8651:9097:9236:9403:9519:9701:9702:9917:9953
638978,410,210:278:299:378:394:433:490:553:655:827:870:947:956:1004:1006:1546:1630:1661:1732:1762:1788:1819:1834:1895:2093:2606:2700:2752:2820:3090:3158:3188:3405:4288:4444:4565:4715:4777:5128:5140:5236:5570:5659:5846:5957:6180:6324:6331:6386:7155:7170:7246:7339:7340:7383:7786:7902:8232:8479:8537:8590:8817:8837:8903:9072:9655
1859475,368,77:118:303:439:621:626:700:706:948:991:1651:2606:3070:3128:3599:3927:4016:4198:4295:5471:5859:6439:6876:7206:7328:7991:8274:8344:8817:9712:9963:9968
105961,114,31:144:279:280:471:557:684:858:1499:1713:1734:1860:2142:2287:2491:2606:2641:2676:2833:2915:3058:3135:3154:3832:3842:4000:4529:4558:4565:4697:4760:4884:5179:5334:5530:6033:6069:6087:6094:6601:6862:7092:7359:7496:7535:7682:7715:8457:9511:9595:9858:9922:9926
871670,360,11:15:32:46:58:87:116:136:141:165:186:215:241:278:308:457:480:520:717:820:826:832:843:851:904:954:963:966:1073:1166:1314:1347:1369:1423:1501:1525:1577:1647:1669:1708:1738:1751:1862:1880:2009:2137:2172:2224:2285:2381:2595:2613:2761:2907:2913:2929:2970:3096:3184:3343:3631:3881:4029:4061:4072:4073:4085:4174:4264:4265:4285:4302:4438:4453:4541:4863:4928:5108:5115:5233:5238:5374:5422:5437:5490:5501:5575:5601:5622:5638:5670:5681:5810:5911:6004:6334:6338:6734:6743:6880:6994:7132:7157:7240:7299:7385:7390:7477:7527:7568:7602:7677:7682:7845:7868:8032:8111:8285:8479:8817:8946:9119:9163:9307:9339:9414:9483:9704:9811:9844:9966:9993
1715892,188,123:147:178:278:330:334:393:468:569:573:735:854:931:1514:1539:2041:2340:2982:3026:3261:3498:4110:4264:4342:4460:4565:5040:5231:5357:6178:6521:6536:6935:7194:7312:7422:7667:7682:7689:8399:8760:8837:8903:9052:9724
1776580,88,8:104:200:216:278:301:350:355:359:376:389:407:461:608:716:797:849:913:1061:1248:1359:1363:1391:1450:1544:1545:1579:1747:1805:2005:2010:2255:2408:2460:2503:2598:2651:2660:2666:2723:2788:2991:3180:3195:3317:3482:3524:3595:3856:3860:3863:3880:4038:4231:4353:4361:4380:4382:4733:4734:4736:4750:4779:4835:4843:5200:5231:5251:5270:5294:5473:5482:5495:5695:5724:5763:5786:5908:5921:5943:5999:6080:6186:6297:6348:6488:6619:6938:7086:7137:7308:7450:7478:7488:7515:7730:7841:8128:8227:8489:8494:8758:8788:8866:8975:9141:9178:9270:9325:9400:9411:9543:9555:9586:9743:9779:9790:9994
21650,188,123:147:178:278:330:334:393:468:569:573:735:854:931:1514:1539:2041:2340:2982:3026:3261:3498:4110:4264:4342:4460:4565:5040:5231:5357:6178:6521:6536:6935:7194:7312:7422:7667:7682:7689:8399:8760:8837:8903:9052:9724
1167000,368,77:118:303:439:621:626:700:706:948:991:1651:2606:3070:3128:3599:3927:4016:4198:4295:5471:5859:6439:6876:7206:7328:7991:8274:8344:8817:9712:9963:9968
215268,404,26:93:132:142:194:199:278:356:401:410:429:615:639:908:1010:1684:1878:2757:3124:3197:3294:3980:4059:4630:4647:4757:5000:5169:5362:5398:5571:6152:6169:6542:6547:6588:6706:7440:7606:7682:8087:8146:9069:9582:9679
1793609,480,118:246:278:295:380:383:478:513:569:1692:1794:1890:2391:2522:2872:2910:2952:2958:3121:3261:3498:3759:4178:4194:4305:4414:4713:5197:5259:6536:6820:7194:7312:7417:7476:7512:7667:7682:8760:8837:9151:9180:9442:9928
1043323,190,153:222:493:820:1023:1801:1848:2419:2466:2606:3066:3345:3618:3778:4264:4323:5394:5862:6108:6222:6289:6553:6667:8013:8094:8099:8288:8335:8437:8513:8571:8799:9572:9702
1764371,461,70:118:131:167:170:204:228:242:278:281:403:418:456:464:514:538:571:588:601:604:642:784:820:924:1067:1432:1725:1764:1873:2067:2156:2218:2802:2828:2919:2980:3114:3130:3285:3624:3638:3687:3826:3868:3988:4142:4219:4358:4432:4483:4509:4565:4575:4601:4919:4975:5105:5194:5195:5231:5389:5427:5552:5553:6036:6335:6372:6469:6582:6762:6954:7117:7260:7467:7934:7971:8079:8341:8433:8455:8619:8683:8694:8960:9162:9169:9316:9718:9782:9834:9921
2051339,330,47:106:198:607:654:780:820:1473:1504:1552:1655:1946:2286:2701:3095:3122:3471:3543:3721:3827:3994:4028:4188:4242:4331:4372:4585:4618:4686:4939:5014:5072:5594:5862:6345:6373:7536:7682:8335:8479:8611:8637:8905:9317:9388:9896
923016,368,77:118:303:439:621:626:700:706:948:991:1651:2606:3070:3128:3599:3927:4016:4198:4295:5471:5859:6439:6876:7206:7328:7991:8274:8344:8817:9712:9963:9968
635371,217,944:2606:2915:3249:4392:4675:5151:5530:6303:6862:8718:9030
315674,470,424:1373:1685:1951:2070:2246:2609:3595:3770:4773:5739:6216:6617:7425:7755:8155:8489:9616
1207139,188,123:147:178:278:330:334:393:468:569:573:735:854:931:1514:1539:2041:2340:2982:3026:3261:3498:4110:4264:4342:4460:4565:5040:5231:5357:6178:6521:6536:6935:7194:7312:7422:7667:7682:7689:8399:8760:8837:8903:9052:9724
1874103,163,178:371:2118:2145:3748:3818:4788:5158:5231:5294:5482:6769:7755:7801:8489:8707:8758:8817:9198:9363:9443
1205486,11,118:177:213:267:676:940:1518:1667:3294:3772:4049:4335:4388:4871:5049:5239:5364:6032:7442:8405:8817:9974
92106,6,27:47:105:156:171:202:209:224:237:245:265:315:339:365:421:425:435:470:536:561:568:570:582:595:620:632:786:787:795:820:892:1049:1117:1145:1171:1173:1262:1272:1364:1425:1430:1454:1554:1767:1798:1812:1846:1853:1918:2091:2140:2161:2184:2232:2291:2371:2427:2446:2581:2596:2606:2622:2679:2699:2781:2796:2840:2864:2866:2924:2933:3227:3370:3390:3537:3570:3657:3661:3664:3741:3746:3801:3804:3873:3889:4031:4077:4078:4121:4143:4264:4277:4316:4542:4566:4602:4604:4609:4670:4677:4829:4841:4895:4934:4938:5051:5063:5077:5080:5092:5208:5212:5230:5231:5232:5299:5355:5438:5584:5616:5671:5718:5727:5737:5817:5852:5862:6092:6121:6142:6204:6222:6224:6243:6400:6426:6486:6589:6710:6721:6751:6795:6840:6866:6908:6917:7020:7050:7062:7067:7178:7187:7199:7210:7249:7326:7393:7413:7453:7491:7499:7540:7546:7805:7834:7893:7921:7979:8046:8231:8268:8335:8451:8463:8492:8495:8592:8605:8704:8772:8842:8855:8858:9116:9236:9242:9485:9562:9571:9579:9787:9816:9832:9877:9924:9965:9984
1568200,197,145:223:338:453:493:695:790:820:1293:1308:1318:1404:1633:1976:2008:2022:2606:2984:3066:3074:3361:4264:4759:5135:5231:5282:5862:5991:6054:6222:6223:6827:6991:7080:7210:7599:7810:7897:8335:8651:9097:9236:9403:9519:9701:9702:9917:9953
172570,337,118:387:391:625:820:1040:1220:1226:1773:2125:2353:2943:3169:3201:3204:3412:3583:4208:4264:4289:4723:4758:4796:4879:5231:5497:5535:5735:5830:6476:6563:6966:6979:7118:7130:7585:7619:7830:7874:7970:8095:8331:8437:8582:8823:8928:9044:9192:9205:9759
1753547,57,35:193:286:820:905:1778:1824:1924:2606:2814:2969:3355:4264:4550:4584:4668:5227:5231:5567:5798:5862:6345:6664:6682:6908:7765:7942:7959:8335:8439:8526:8729:8843:8993:9071:9847
450766,484,594:603:1464:2996:4410
1118957,339,118:151:189:212:569:820:1003:1060:2391:2784:2895:2945:3119:3261:3659:3960:4342:4622:4651:4997:5181:6390:6700:6878:7100:7105:7445:7806:7833:8116:8783:9092:9996
564243,197,145:223:338:453:493:695:790:820:1293:1308:1318:1404:1633:1976:2008:2022:2606:2984:3066:3074:3361:4264:4759:5135:5231:5282:5862:5991:6054:6222:6223:6827:6991:7080:7210:7599:7810:7897:8335:8651:9097:9236:9403:9519:9701:9702:9917:9953
1559086,65,278:332:469:959:2475:4264:5012:7372:7740:7901
1391966,482,232:235:438:480:542:677:1862:2309:2625:3150:3824:3905:5457:6784:7374:8490:8817:9407
381529,94,2738:3083:3932:3968:4593:5603:6157:6280:7046
1425000,313,81:211:836:1613:1648:1821:2606:3414:3473:3496:4512:4784:5377:7590:9073
92929,60,118:318:338:382:709:728:820:905:925:977:1383:1575:1603:1654:1763:1771:2110:2205:2524:2553:2560:2606:2834:2839:2883:2999:3179:3186:3532:3983:4144:4264:4349:4567:4581:4727:4988:5050:5134:5231:5246:5477:5592:5615:5862:6077:6212:6246:6293:6345:6349:6410:6570:6844:7148:7274:7303:7404:7682:7864:8224:8288:8335:8437:8447:8479:8522:8765:8945:9317:9335:9802:9947
447334,91,56:86:118:223:256:338:493:504:519:578:602:820:846:1124:1348:1397:1405:1646:1670:1709:1720:2016:2126:2134:2156:2283:2606:2848:2951:3066:3095:3681:3790:3901:4025:4051:4106:4467:4567:4891:4929:5086:5231:5257:5510:5862:5917:5939:6090:6188:6222:6232:6308:6345:6459:7210:7387:7533:7574:7699:7837:7940:7965:8030:8099:8335:8367:8500:8731:9236:9252:9505:9604:9702
1323439,82,34:41:184:240:244:278:321:326:480:635:731:799:891:1135:1183:1285:2322:2355:2492:2648:3315:3384:3418:3536:3606:3658:3757:4010:4014:4039:4062:4207:4298:4334:4497:4565:4769:5034:5210:5314:5351:5736:5841:5845:5884:5898:6072:6534:6754:6896:7350:7377:7679:7768:7852:7883:7963:7998:8300:8498:8817:8851:8879:9137:9279:9398:9884
204505,461,70:118:131:167:170:204:228:242:278:281:403:418:456:464:514:538:571:588:601:604:642:784:820:924:1067:1432:1725:1764:1873:2067:2156:2218:2802:2828:2919:2980:3114:3130:3285:3624:3638:3687:3826:3868:3988:4142:4219:4358:4432:4483:4509:4565:4575:4601:4919:4975:5105:5194:5195:5231:5389:5427:5552:5553:6036:6335:6372:6469:6582:6762:6954:7117:7260:7467:7934:7971:8079:8341:8433:8455:8619:8683:8694:8960:9162:9169:9316:9718:9782:9834:9921
1432712,128,2606:8536
229233,174,1182:2190:4600:8427:8430:8524:8917:9314:9485
1868947,308,178:230:292:368:371:424:473:521:551:1020:1296:1880:2062:2579:3461:3748:3818:4382:5231:5392:5482:6611:7755:8421:8489:8758:8837:9485:9650:9929
